epoch,train_loss,train_acc,val_loss,val_acc
1,2.117849772544134,0.35333333333333333,1.3586000556037539,0.5714285714285714
2,1.121257502465021,0.6180952380952381,1.5175161497933525,0.5523809523809524
3,0.8688569700150263,0.7114285714285714,1.3118647427785963,0.6523809523809524
4,0.7276151541301182,0.7466666666666667,0.9569673265729631,0.7428571428571429
5,0.5167450541541689,0.8323809523809523,0.940098660332816,0.7666666666666667
6,0.36625175708816166,0.8695238095238095,0.8764915523074922,0.7666666666666667
7,0.30937548194612774,0.8923809523809524,0.971591059366862,0.7333333333333333
8,0.27397729560023265,0.9,0.7686855441048032,0.7952380952380952
9,0.18636760995501564,0.9361904761904762,0.9336616811298188,0.7904761904761904
10,0.1876741943189076,0.9304761904761905,0.8876719497499012,0.7761904761904762
11,0.15147819399833679,0.9533333333333334,0.9550385395685832,0.7761904761904762
12,0.1377341447344848,0.9552380952380952,0.81170661903563,0.8047619047619048
13,0.09436680935678028,0.9704761904761905,0.7369329469544547,0.8333333333333334
14,0.07658100945963746,0.9723809523809523,0.7928719628424872,0.8333333333333334
15,0.0663208613154434,0.9780952380952381,0.8150941076732817,0.8095238095238095
16,0.03955665383665335,0.9857142857142858,0.8103946396282741,0.8142857142857143
17,0.03661790878999801,0.9885714285714285,0.8130115741775149,0.8142857142857143
18,0.03373385032727605,0.9885714285714285,0.7901439189910888,0.8238095238095238
19,0.020914307093425167,0.9971428571428571,0.7902333588827224,0.8333333333333334
20,0.036065773514232465,0.9923809523809524,0.7926808731896536,0.8285714285714286
