epoch,train_loss,train_acc,val_loss,val_acc
1,1.5092421134312948,0.5276190476190477,1.14615904710379,0.6289156626506024
2,0.8432276142211187,0.7228571428571429,0.8973366786198443,0.6987951807228916
3,0.5981351467541286,0.7914285714285715,0.7628312050578105,0.7469879518072289
4,0.4433272265252613,0.8580952380952381,0.8827174169471464,0.7373493975903614
5,0.37654260646729243,0.8661904761904762,0.5995807331728648,0.8337349397590361
6,0.23752054437285378,0.9180952380952381,0.5547511606331331,0.8216867469879519
7,0.1775881723846708,0.9352380952380952,0.5878714104732835,0.8530120481927711
8,0.13643704034033277,0.9485714285714286,0.5431281585291208,0.8578313253012049
9,0.12189080471084232,0.9571428571428572,0.5504835549607334,0.8554216867469879
10,0.08539852037316277,0.97,0.5665941486875695,0.8746987951807229
