epoch,train_loss,train_acc,val_loss,val_acc
1,2.529009496143886,0.22285714285714286,2.134604601632981,0.319047619047619
2,1.570339287349156,0.5142857142857142,1.3278670435860043,0.5952380952380952
3,1.1490909944261822,0.6142857142857143,1.1492260910215832,0.6142857142857143
4,0.7213696038155328,0.7685714285714286,1.3646631377083915,0.6
5,0.5998453345752898,0.7895238095238095,0.92811484677451,0.7142857142857143
6,0.4386320607718967,0.8571428571428571,0.9274720873151506,0.7238095238095238
7,0.3522445258640108,0.8895238095238095,0.7972557771773565,0.7523809523809524
8,0.2153566492739178,0.9295238095238095,0.7559255605652219,0.7714285714285715
9,0.16070595241728283,0.939047619047619,0.7720569451649983,0.7761904761904762
10,0.1448654743319466,0.9552380952380952,0.760225822812035,0.7857142857142857
