epoch,train_loss,train_acc,val_loss,val_acc
1,0.8220252983819313,0.7400768245838668,0.6209106315737185,0.7927989130434783
2,0.4228106364013742,0.859038528692818,0.4620344042778015,0.8546195652173914
3,0.2996826582701974,0.8980328250494704,0.4342585685460464,0.8620923913043478
4,0.23580220454859105,0.9185193807472937,0.3359686758207238,0.8940217391304348
5,0.18473661950519568,0.9333022930974275,0.31424700306809467,0.9021739130434783
6,0.15589936242503138,0.9466883948318007,0.35153384312339453,0.890625
7,0.11360601699815552,0.961704108951228,0.31257377370544104,0.9021739130434783
8,0.10923712422130077,0.9625189151437551,0.28583071607610455,0.907608695652174
9,0.0824051243138683,0.970550576184379,0.2654767042916754,0.9184782608695652
10,0.0787124510031892,0.97264579210802,0.27235472267088684,0.9171195652173914
