epoch,train_loss,train_acc,val_loss,val_acc
1,1.15403827800048,0.6508715934200835,0.7402906717069997,0.7570469798657719
2,0.5385196874219547,0.8202798919715197,0.5983319696964033,0.8026845637583893
3,0.41319506357840347,0.8585808986005401,0.6084362271648125,0.8268456375838926
4,0.3071492001096008,0.8897618463049349,0.597276620336827,0.8389261744966443
5,0.2189955411658602,0.9233979867419593,0.5366832005097562,0.8429530201342282
6,0.18877217755281395,0.9364105082248957,0.5420871950635974,0.8563758389261745
7,0.159887380690835,0.9459857598821507,0.524430215998784,0.8469798657718121
8,0.11749795325083959,0.9626810704640314,0.4466435058004904,0.876510067114094
9,0.08929618775273844,0.9752025534004419,0.46074196540269274,0.8738255033557047
10,0.09599921695582556,0.9685735330223423,0.45555164805994736,0.8711409395973154
