epoch,train_loss,train_acc,val_loss,val_acc
1,0.8667087459603062,0.721918286578978,0.49766390997430554,0.8274456521739131
2,0.3902599791398968,0.8709114189267838,0.4061394592990046,0.8783967391304348
3,0.2927882883677368,0.8984984285880573,0.40059500414392224,0.8783967391304348
4,0.23214790227804205,0.9194505878244674,0.3132799190023671,0.9042119565217391
5,0.19362265100725842,0.9321382842509603,0.3202776481275973,0.9035326086956522
6,0.15036917095820682,0.9471539983703876,0.34024284715237824,0.8858695652173914
7,0.11039967952332345,0.960889302758701,0.28849969869074615,0.9211956521739131
8,0.09685575957947193,0.967174950529624,0.32185427650161413,0.9096467391304348
9,0.08553047116380565,0.9703177744150856,0.28317244545273157,0.9191576086956522
10,0.07056307633262257,0.9754394133395414,0.2893101093561753,0.9164402173913043
