epoch,train_loss,train_acc,val_loss,val_acc
1,1.9712816946847098,0.3780952380952381,1.5920784859430221,0.49523809523809526
2,1.0389925752367293,0.6552380952380953,1.0080774057479132,0.6571428571428571
3,0.7095174069631668,0.7704761904761904,0.9412184306553432,0.6904761904761905
4,0.5465934940746853,0.8295238095238096,1.3651912053426107,0.680952380952381
5,0.48852315627393267,0.8247619047619048,0.754136304060618,0.7523809523809524
6,0.2802578422285262,0.900952380952381,0.744319801103501,0.7904761904761904
7,0.23290077720369612,0.9247619047619048,0.7144483986355009,0.7761904761904762
8,0.16789235994929358,0.9457142857142857,0.6526190053848994,0.8142857142857143
9,0.10928054290158408,0.9657142857142857,0.5985888997713725,0.8380952380952381
10,0.11892378987655754,0.9695238095238096,0.6170104838552929,0.819047619047619
