epoch,train_loss,train_acc,val_loss,val_acc
1,2.4953579559780303,0.32666666666666666,1.6365426018124536,0.5571428571428572
2,1.1363094933827718,0.6695238095238095,1.0080589771270752,0.6952380952380952
3,0.7751694840476626,0.7752380952380953,0.923609379359654,0.7142857142857143
4,0.5289097837039403,0.8466666666666667,0.876320743560791,0.7238095238095238
5,0.4571147003627959,0.86,0.7612166557993207,0.7761904761904762
6,0.33680610764594304,0.9019047619047619,0.7625018414996919,0.7952380952380952
7,0.3106671312309447,0.9161904761904762,0.7406131528672718,0.8142857142857143
8,0.2852576313132332,0.92,0.7197585225105285,0.7952380952380952
9,0.26527862778731753,0.9323809523809524,0.7055890457970756,0.8047619047619048
10,0.2363063737324306,0.939047619047619,0.7123188160714649,0.7904761904761904
