epoch,train_loss,train_acc,val_loss,val_acc
1,1.2794266402531163,0.5845813896390867,0.8565297457995831,0.6885906040268457
2,0.6899421420812666,0.7591455929290449,0.6477002813512047,0.8093959731543624
3,0.5620007946915337,0.8060397741222686,0.6620618844992362,0.7986577181208053
4,0.4454234895887932,0.8524429167689663,0.5247495202410141,0.851006711409396
5,0.33888895408310526,0.879450036827891,0.5912555209742296,0.8389261744966443
6,0.2504598423856908,0.9076847532531304,0.5279735614789413,0.8402684563758389
7,0.18734975274228768,0.9283083722072183,0.5187959195783475,0.8550335570469799
8,0.13038231004756642,0.9543334151730911,0.5096456782129787,0.8711409395973154
9,0.11899188447038474,0.9585072428185613,0.5022198252229882,0.876510067114094
10,0.10173540761231967,0.9636631475570833,0.4864082786860882,0.8778523489932886
