epoch,train_loss,train_acc,val_loss,val_acc
1,1.5410887598991394,0.5419047619047619,0.9861718951937664,0.6843373493975904
2,0.6403481512977963,0.7857142857142857,0.6632380823054945,0.8
3,0.45253339421181454,0.8509523809523809,0.7540929318910622,0.7734939759036145
4,0.34742355028788247,0.8804761904761905,0.670484796776829,0.8096385542168675
5,0.23868193507194518,0.9171428571428571,0.6570762958871312,0.8120481927710843
6,0.2064140257948921,0.9314285714285714,0.6467821401285838,0.8385542168674699
7,0.15254152842930385,0.9533333333333334,0.6101888412452606,0.8265060240963855
8,0.12849510371685027,0.9614285714285714,0.6249990622681307,0.8337349397590361
9,0.10730540684291294,0.9733333333333334,0.6246171899588712,0.8385542168674699
10,0.10177902724061694,0.9695238095238096,0.6171014910720917,0.8361445783132531
